0,0.0,0.0,-0.175,0.275,-0.4125,0.45,-0.6375,0.55625,-0.8125,0.675,-0.725,0.18125,-1.0,0.15625,-0.875,0.175,-0.71875,0.175,-0.71875,0.0125,-1.0,-0.00625,-0.8375,0.0375,-0.66875,0.05,-0.68125,-0.15,-0.975,-0.175,-0.8375,-0.13125,-0.66875,-0.10625,-0.60625,-0.31875,-0.85,-0.35,-0.8125,-0.3,-0.7,-0.25625
0,0.0,0.0,-0.17391304347826086,0.2670807453416149,-0.4161490683229814,0.4409937888198758,-0.6335403726708074,0.5527950310559007,-0.8012422360248447,0.6583850931677019,-0.7329192546583851,0.15527950310559005,-1.0,0.13043478260869565,-0.8633540372670807,0.16770186335403728,-0.7018633540372671,0.18012422360248448,-0.7142857142857143,-0.006211180124223602,-1.0,-0.018633540372670808,-0.8074534161490683,0.049689440993788817,-0.6459627329192547,0.062111801242236024,-0.6770186335403726,-0.16770186335403728,-0.9751552795031055,-0.18633540372670807,-0.8136645962732919,-0.11801242236024845,-0.6335403726708074,-0.09316770186335403,-0.6086956521739131,-0.33540372670807456,-0.8571428571428571,-0.35403726708074534,-0.7950310559006211,-0.2795031055900621,-0.6583850931677019,-0.22981366459627328
0,0.0,0.0,-0.17721518987341772,0.26582278481012656,-0.4240506329113924,0.44936708860759494,-0.6392405063291139,0.5759493670886076,-0.810126582278481,0.689873417721519,-0.7278481012658228,0.15822784810126583,-0.9936708860759493,0.14556962025316456,-0.8417721518987342,0.189873417721519,-0.6645569620253164,0.20253164556962025,-0.7151898734177216,-0.006329113924050633,-1.0,-0.0189873417721519,-0.8037974683544303,0.05063291139240506,-0.6329113924050633,0.0759493670886076,-0.6772151898734177,-0.17088607594936708,-0.9746835443037974,-0.1962025316455696,-0.810126582278481,-0.12025316455696203,-0.6265822784810127,-0.08860759493670886,-0.6012658227848101,-0.34810126582278483,-0.8607594936708861,-0.379746835443038,-0.7974683544303798,-0.3037974683544304,-0.6582278481012658,-0.24050632911392406
0,0.0,0.0,-0.18471337579617833,0.267515923566879,-0.40764331210191085,0.4394904458598726,-0.6242038216560509,0.5605095541401274,-0.7834394904458599,0.6687898089171974,-0.7133757961783439,0.16560509554140126,-1.0,0.12738853503184713,-0.8980891719745223,0.17197452229299362,-0.7452229299363057,0.1910828025477707,-0.7006369426751592,-0.006369426751592357,-0.9936305732484076,-0.025477707006369428,-0.8343949044585988,0.03184713375796178,-0.6687898089171974,0.05732484076433121,-0.6624203821656051,-0.17197452229299362,-0.9617834394904459,-0.19745222929936307,-0.8280254777070064,-0.14012738853503184,-0.6560509554140127,-0.11464968152866242,-0.5859872611464968,-0.34394904458598724,-0.8407643312101911,-0.37579617834394907,-0.802547770700637,-0.3184713375796178,-0.6878980891719745,-0.2611464968152866
0,0.0,0.0,-0.19631901840490798,0.25153374233128833,-0.43558282208588955,0.4233128834355828,-0.6503067484662577,0.5398773006134969,-0.8159509202453987,0.6503067484662577,-0.7300613496932515,0.15337423312883436,-1.0,0.12883435582822086,-0.8650306748466258,0.17177914110429449,-0.7055214723926381,0.18404907975460122,-0.7116564417177914,-0.012269938650306749,-0.9938650306748467,-0.024539877300613498,-0.8282208588957055,0.049079754601226995,-0.656441717791411,0.0736196319018405,-0.6687116564417178,-0.17177914110429449,-0.9570552147239264,-0.19631901840490798,-0.8220858895705522,-0.12269938650306748,-0.6441717791411042,-0.09202453987730061,-0.5950920245398773,-0.3374233128834356,-0.8466257668711656,-0.37423312883435583,-0.803680981595092,-0.3067484662576687,-0.6809815950920245,-0.24539877300613497
0,0.0,0.0,-0.17682926829268292,0.25,-0.4146341463414634,0.42073170731707316,-0.6219512195121951,0.5304878048780488,-0.7926829268292683,0.6341463414634146,-0.7317073170731707,0.12804878048780488,-1.0,0.0975609756097561,-0.8597560975609756,0.1524390243902439,-0.6951219512195121,0.17682926829268292,-0.7134146341463414,-0.03048780487804878,-0.9939024390243902,-0.04878048780487805,-0.8109756097560976,0.03048780487804878,-0.6402439024390244,0.06097560975609756,-0.6646341463414634,-0.18902439024390244,-0.9512195121951219,-0.2073170731707317,-0.7926829268292683,-0.12195121951219512,-0.6097560975609756,-0.07926829268292683,-0.5853658536585366,-0.3475609756097561,-0.8292682926829268,-0.38414634146341464,-0.7621951219512195,-0.2926829268292683,-0.6280487804878049,-0.22560975609756098
0,0.0,0.0,-0.18012422360248448,0.2608695652173913,-0.38509316770186336,0.4472049689440994,-0.5714285714285714,0.5900621118012422,-0.7204968944099379,0.7391304347826086,-0.7142857142857143,0.17391304347826086,-0.9813664596273292,0.14906832298136646,-0.9627329192546584,0.19875776397515527,-0.8571428571428571,0.2360248447204969,-0.7080745341614907,0.006211180124223602,-1.0,-0.006211180124223602,-0.9130434782608695,0.055900621118012424,-0.7577639751552795,0.09316770186335403,-0.6708074534161491,-0.14906832298136646,-0.9565217391304348,-0.16770186335403728,-0.8757763975155279,-0.11180124223602485,-0.7204968944099379,-0.07453416149068323,-0.5962732919254659,-0.3105590062111801,-0.84472049689441,-0.35403726708074534,-0.8385093167701864,-0.2981366459627329,-0.7329192546583851,-0.2422360248447205
0,0.0,0.0,-0.15,0.25625,-0.3625,0.4375,-0.5375,0.5875,-0.675,0.75,-0.7125,0.18125,-1.0,0.15,-0.89375,0.19375,-0.73125,0.21875,-0.7,0.0125,-0.99375,0.0,-0.83125,0.06875,-0.6625,0.1,-0.65,-0.15625,-0.95625,-0.175,-0.83125,-0.11875,-0.66875,-0.09375,-0.575,-0.325,-0.83125,-0.375,-0.81875,-0.31875,-0.7125,-0.26875
0,0.0,0.0,-0.17682926829268292,0.25609756097560976,-0.40853658536585363,0.4634146341463415,-0.5426829268292683,0.6707317073170732,-0.5853658536585366,0.8536585365853658,-0.7134146341463414,0.21341463414634146,-1.0,0.21341463414634146,-0.8353658536585366,0.24390243902439024,-0.6707317073170732,0.25609756097560976,-0.7012195121951219,0.06097560975609756,-0.975609756097561,0.07317073170731707,-0.7621951219512195,0.12195121951219512,-0.6097560975609756,0.13414634146341464,-0.6707317073170732,-0.0975609756097561,-0.9634146341463414,-0.08536585365853659,-0.7804878048780488,-0.024390243902439025,-0.6158536585365854,-0.012195121951219513,-0.6158536585365854,-0.2621951219512195,-0.8597560975609756,-0.2682926829268293,-0.7804878048780488,-0.1951219512195122,-0.6463414634146342,-0.15853658536585366
0,0.0,0.0,-0.19375,0.25,-0.3875,0.46875,-0.50625,0.68125,-0.55625,0.86875,-0.7,0.225,-1.0,0.2,-0.9,0.25625,-0.75625,0.2875,-0.6875,0.0625,-0.99375,0.0625,-0.85,0.125,-0.70625,0.15,-0.64375,-0.10625,-0.94375,-0.1,-0.81875,-0.0375,-0.675,-0.01875,-0.56875,-0.275,-0.8125,-0.3,-0.76875,-0.23125,-0.66875,-0.18125
